#MessageSize Rank0Time(us) Rank1Time(us) Rank2Time(us) Rank3Time(us) 
16 5.483627 5.245209 5.245209 4.768372 
16 5.483627 5.960464 5.960464 5.722046 
16 5.483627 5.483627 5.483627 5.483627 
16 5.722046 4.291534 5.483627 4.529953 
16 5.960464 25.987625 6.437302 25.987625 
16 5.483627 5.722046 5.960464 5.483627 
16 5.960464 4.529953 6.437302 4.291534 
16 5.960464 5.722046 6.198883 5.722046 
16 5.722046 7.152557 5.722046 7.152557 
16 5.722046 29.325485 5.245209 28.848648 
16 18.119812 21.934509 18.596649 21.934509 
16 5.483627 5.245209 5.245209 5.006790 
16 5.245209 5.245209 5.006790 5.722046 
16 5.722046 4.053116 5.960464 3.576279 
16 5.722046 5.483627 5.960464 5.483627 
16 5.483627 5.722046 5.960464 5.483627 
16 5.722046 5.006790 5.006790 5.245209 
16 5.483627 4.768372 5.483627 4.529953 
16 5.483627 5.722046 5.006790 5.722046 
16 5.483627 5.483627 5.483627 5.245209 
16 5.483627 10.490417 4.291534 10.251999 
16 36.716461 5.960464 36.954880 5.722046 
16 5.245209 5.006790 5.483627 4.768372 
16 5.722046 5.483627 5.722046 5.245209 
16 5.722046 18.596649 3.576279 18.596649 
16 5.483627 5.722046 5.245209 5.483627 
16 122.308731 69.141388 122.070312 69.141388 
16 5.245209 5.006790 5.722046 5.006790 
16 5.483627 6.198883 6.437302 5.960464 
16 5.722046 5.722046 5.483627 5.483627 
16 5.245209 43.630600 3.814697 43.153763 
16 5.483627 5.483627 5.960464 5.245209 
16 5.722046 5.722046 5.483627 5.722046 
16 5.722046 9.775162 3.814697 9.536743 
16 5.722046 5.006790 9.059906 5.006790 
16 5.245209 4.291534 0.476837 4.053116 
16 5.483627 4.529953 3.814697 4.291534 
16 5.722046 5.722046 5.722046 5.483627 
16 5.960464 5.245209 5.960464 5.245209 
16 4.768372 5.722046 5.006790 5.722046 
16 5.245209 5.245209 4.768372 5.006790 
16 5.483627 5.245209 5.722046 5.006790 
16 7.390976 5.722046 7.629395 5.722046 
16 5.006790 5.960464 5.245209 5.960464 
16 12.874603 30.279160 11.682510 30.279160 
16 29.325485 21.219254 28.848648 20.503998 
16 5.722046 5.245209 5.722046 5.006790 
16 5.245209 5.006790 5.245209 5.006790 
16 5.483627 5.722046 5.245209 5.483627 
16 5.006790 4.053116 5.006790 3.337860 
16 5.960464 6.198883 5.960464 5.960464 
16 5.245209 5.483627 5.245209 5.245209 
16 5.483627 5.006790 0.238419 4.768372 
16 35.047531 4.529953 33.617020 3.814697 
16 5.483627 5.006790 5.245209 5.245209 
16 5.960464 5.483627 6.437302 5.483627 
16 5.483627 5.483627 5.483627 5.245209 
16 5.245209 8.821487 5.006790 8.821487 
16 6.198883 6.198883 6.675720 5.960464 
16 5.245209 5.245209 5.006790 5.245209 
16 5.960464 18.835068 5.722046 18.835068 
16 5.960464 20.742416 5.483627 20.503998 
16 5.483627 8.344650 3.337860 7.867813 
16 5.722046 3.814697 5.483627 3.576279 
16 5.245209 4.053116 5.245209 3.576279 
16 5.722046 5.960464 5.722046 5.722046 
16 5.483627 6.437302 5.722046 6.437302 
16 5.960464 5.483627 5.960464 5.483627 
16 5.245209 145.435333 5.483627 145.435333 
16 5.483627 5.483627 5.960464 5.483627 
16 5.245209 5.006790 5.722046 5.006790 
16 5.245209 3.814697 5.245209 3.337860 
16 5.722046 20.503998 4.053116 20.265579 
16 5.722046 154.972076 5.245209 154.733658 
16 5.483627 5.960464 5.483627 5.483627 
16 5.483627 5.245209 6.198883 5.006790 
16 5.245209 4.291534 4.768372 3.576279 
16 5.483627 5.483627 5.722046 5.245209 
16 5.960464 5.245209 5.483627 5.006790 
16 5.483627 5.245209 5.483627 5.006790 
16 5.483627 5.722046 5.960464 5.722046 
16 5.960464 6.198883 5.960464 6.198883 
16 5.245209 5.006790 5.006790 4.768372 
