#MessageSize Rank0Time(us) Rank1Time(us) Rank2Time(us) Rank3Time(us) Rank4Time(us) Rank5Time(us) Rank6Time(us) Rank7Time(us) Rank8Time(us) Rank9Time(us) Rank10Time(us) Rank11Time(us) Rank12Time(us) Rank13Time(us) Rank14Time(us) Rank15Time(us) 
16 5.245209 5.960464 8.821487 7.867813 9.298325 4.053116 11.920929 7.152557 6.198883 6.675720 9.059906 18.835068 20.265579 10.013580 11.920929 7.152557 
16 5.245209 5.960464 9.059906 8.106232 8.583069 3.814697 11.682510 8.106232 6.675720 7.152557 9.775162 18.835068 19.550323 0.000000 11.444092 7.390976 
16 5.245209 6.437302 9.775162 8.821487 9.775162 11.444092 12.636185 8.583069 7.390976 8.106232 10.251999 9.775162 10.490417 10.967255 12.874603 8.106232 
16 5.722046 7.152557 10.013580 9.059906 10.251999 13.113022 13.351440 8.106232 7.152557 8.344650 9.775162 10.251999 12.397766 12.159348 13.113022 8.106232 
16 4.768372 7.629395 10.013580 9.536743 10.728836 12.874603 13.113022 8.583069 5.483627 9.059906 10.251999 10.013580 11.920929 12.159348 12.874603 8.821487 
16 5.245209 40.292740 10.251999 42.438507 10.728836 45.776367 13.589859 42.200089 7.867813 41.961670 10.490417 43.630600 12.159348 45.537949 13.113022 41.961670 
16 5.245209 6.914139 9.059906 9.298325 8.821487 11.682510 12.636185 8.344650 7.390976 7.390976 20.980835 9.775162 10.728836 10.967255 12.159348 8.106232 
16 5.722046 5.960464 9.775162 8.344650 9.536743 11.205673 13.351440 8.106232 7.390976 7.867813 19.073486 10.013580 10.251999 10.728836 13.113022 7.867813 
16 5.245209 17.166138 18.835068 19.073486 18.835068 22.172928 22.411346 19.550323 7.152557 18.835068 19.550323 20.503998 20.027161 21.457672 22.649765 19.311905 
16 10.967255 3.099442 15.258789 19.073486 20.503998 3.814697 19.073486 18.596649 17.642975 4.053116 20.503998 15.735626 18.119812 2.622604 18.596649 18.358231 
16 5.960464 12.397766 16.927719 15.020370 10.967255 33.617020 20.980835 15.020370 8.344650 14.066696 16.689301 16.927719 13.589859 17.642975 20.980835 15.020370 
16 5.006790 5.006790 8.583069 7.390976 9.298325 21.696091 11.205673 6.437302 5.722046 6.198883 8.583069 20.027161 21.934509 9.536743 11.444092 6.198883 
16 5.722046 22.649765 25.749207 25.033951 8.821487 26.702881 29.087067 24.318695 7.629395 23.841858 25.510788 25.749207 9.536743 26.702881 28.610229 24.080276 
16 8.583069 10.490417 12.397766 12.397766 13.351440 16.450882 16.450882 11.920929 10.251999 12.159348 12.874603 14.066696 15.258789 15.735626 15.735626 11.444092 
16 5.483627 13.828278 16.927719 15.974045 4.053116 19.550323 20.265579 15.735626 7.390976 17.166138 19.311905 16.450882 2.622604 18.835068 19.550323 15.497208 
16 4.768372 21.457672 24.795532 23.603439 9.298325 27.179718 28.371811 23.126602 8.106232 23.365021 25.033951 24.795532 10.251999 26.702881 27.894974 22.649765 
16 5.483627 49.352646 51.021576 51.021576 49.829483 54.597855 55.313110 51.259995 7.629395 50.783157 37.670135 52.452087 51.736832 54.359436 55.074692 50.783157 
16 5.245209 18.119812 21.457672 20.265579 21.934509 22.649765 24.557114 20.027161 6.675720 19.788742 21.934509 20.742416 22.649765 22.888184 24.080276 19.311905 
16 5.960464 7.152557 25.749207 9.059906 8.583069 28.371811 29.087067 8.821487 7.629395 8.583069 10.013580 25.987625 25.272369 28.133392 28.610229 8.583069 
16 5.483627 9.059906 12.159348 11.444092 11.682510 14.305115 15.020370 29.087067 7.629395 10.967255 11.920929 12.397766 13.351440 14.543533 14.781952 28.848648 
16 5.722046 2.861023 10.728836 11.205673 11.920929 12.397766 14.305115 11.444092 9.059906 4.291534 12.636185 10.967255 11.444092 12.874603 14.543533 10.728836 
16 5.722046 133.514404 9.298325 134.468079 10.490417 138.044357 13.351440 134.468079 7.390976 134.468079 9.775162 135.421753 11.444092 137.805939 12.874603 134.229660 
16 19.550323 5.483627 30.517578 7.152557 8.106232 39.100647 40.292740 6.437302 5.960464 6.675720 7.867813 37.193298 38.862228 31.232834 40.531158 6.198883 
16 4.768372 33.855438 36.001205 35.285950 9.059906 38.862228 39.577484 38.385391 7.629395 35.285950 36.716461 35.285950 9.775162 38.385391 38.623810 38.623810 
16 5.483627 6.914139 9.536743 9.298325 9.775162 12.636185 12.636185 1.668930 7.390976 8.821487 9.298325 24.557114 10.967255 12.159348 12.397766 17.166138 
